Type,Name,Path,ItemCountImmediate,ItemCountTotal,FolderSizeBytes,FileSizeBytes,LastWriteTime,UserHasAccess
File,FACT 217 INCO CONTAB. PDTE DE PAGO 29-01-2025.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\01 2025\FACT 217 INCO CONTAB. PDTE DE PAGO 29-01-2025.pdf,,,,219163,2025-01-22T04:03:00-08:00,True
File,FACT 228 FASEFIRMA INCH PDTE DIC SIN CONTAB.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\01 2025\FACT 228 FASEFIRMA INCH PDTE DIC SIN CONTAB.pdf,,,,91501,2025-01-03T06:19:10-08:00,True
File,FACT 229 ARAU DIC PDTE  SIN CONTAB.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\01 2025\FACT 229 ARAU DIC PDTE  SIN CONTAB.pdf,,,,219140,2025-01-22T04:03:00-08:00,True
File,FACT 230 FASE FIRMA RIOS CONTAB Y PAGADA.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\01 2025\FACT 230 FASE FIRMA RIOS CONTAB Y PAGADA.pdf,,,,90837,2025-01-17T03:54:02-08:00,True
File,FACT 232 RLOA  CONTAB PDTE DE PAGPO 01-02-2025.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\01 2025\FACT 232 RLOA  CONTAB PDTE DE PAGPO 01-02-2025.pdf,,,,219187,2025-01-22T04:03:00-08:00,True
File,FACT 235 INVERSIONES CHILE VIAS contab para pago 29-01-2025.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\01 2025\FACT 235 INVERSIONES CHILE VIAS contab para pago 29-01-2025.pdf,,,,219144,2025-01-22T04:03:00-08:00,True
File,FACT 242 INTE CONTAB PDTE DE PAGO 01-125-2025.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\01 2025\FACT 242 INTE CONTAB PDTE DE PAGO 01-125-2025.pdf,,,,219118,2025-01-27T04:22:04-08:00,True
File,FACT 242 INTERVIAL CHILE.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\01 2025\FACT 242 INTERVIAL CHILE.pdf,,,,219118,2025-02-03T15:59:41-08:00,True
File,NC205 INTERVAL CHILE S.A..pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\01 2025\NC205 INTERVAL CHILE S.A..pdf,,,,171741,2025-04-14T08:52:01-07:00,True
File,RV_ Factura BaseFirma - ISA.msg,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\01 2025\RV_ Factura BaseFirma - ISA.msg,,,,2182656,2024-08-14T12:19:22-07:00,True
File,F 266 BASEFIRMA  PREC.TRANF 50% INTE.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\04 2025\F 266 BASEFIRMA  PREC.TRANF 50% INTE.pdf,,,,91631,2025-05-15T13:20:00-07:00,True
File,FACT 298 INTERVIAL CHILE S.A Pagada 12-09-2025.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\08 2025\FACT 298 INTERVIAL CHILE S.A Pagada 12-09-2025.pdf,,,,216933,2025-08-25T11:02:00-07:00,True
File,FACT 299 ISA INVERSIONES CHILE VÍAS SPA Pagada 12-09-2025.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\08 2025\FACT 299 ISA INVERSIONES CHILE VÍAS SPA Pagada 12-09-2025.pdf,,,,219175,2025-08-25T11:02:00-07:00,True
File,FACT 300 ISA INVERSIONES COSTERA CHILE SPA Pagada 12-09-2025.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\08 2025\FACT 300 ISA INVERSIONES COSTERA CHILE SPA Pagada 12-09-2025.pdf,,,,219108,2025-08-25T11:02:00-07:00,True
File,FACT 301 RUTA DE LA ARAUCANIA Pagada 12-09-2025.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\08 2025\FACT 301 RUTA DE LA ARAUCANIA Pagada 12-09-2025.pdf,,,,219244,2025-08-25T11:02:00-07:00,True
File,FACT 302 RUTA DE LOS RIOS Pagada 12-09-2025.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\08 2025\FACT 302 RUTA DE LOS RIOS Pagada 12-09-2025.pdf,,,,219239,2025-08-25T11:02:00-07:00,True
File,FACT 303 RUTA ORBITAL  ENVIADO a contab 25-08-2025.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\08 2025\FACT 303 RUTA ORBITAL  ENVIADO a contab 25-08-2025.pdf,,,,216993,2025-08-25T11:02:00-07:00,True
File,FACT 304 RUTA DEL LOA Pagada 12-09-2025.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\08 2025\FACT 304 RUTA DEL LOA Pagada 12-09-2025.pdf,,,,216969,2025-08-25T11:02:00-07:00,True
File,FACT 305 RUTA DEL MAIPO Pagada 12-09-2025.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\08 2025\FACT 305 RUTA DEL MAIPO Pagada 12-09-2025.pdf,,,,219226,2025-08-25T11:02:00-07:00,True
File,FACT 306 INVI Pagada 16-09-2025.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\08 2025\FACT 306 INVI Pagada 16-09-2025.pdf,,,,219121,2025-08-25T11:02:00-07:00,True
File,RE_ Factura BaseFirma - ISA.msg,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\08 2025\RE_ Factura BaseFirma - ISA.msg,,,,1077760,2025-08-26T14:00:27-07:00,True
File,Complete_con_Docusign_GL7076_-_Intervial_y_S.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7076_-_Intervial_y_S.pdf,,,,818535,2024-09-23T12:41:58-07:00,True
File,Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Complete_con_Docusign_GL7286_-_Intervial_Bas.pdf,,,,1067137,2025-02-12T07:10:00-08:00,True
File,Distribución pagos concesiones BaseFirma seguimiento.xlsx,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Distribución pagos concesiones BaseFirma seguimiento.xlsx,,,,69260,2025-08-01T07:37:35-07:00,True
File,Distribución pagos concesiones BaseFirma.xlsx,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Distribución pagos concesiones BaseFirma.xlsx,,,,105551,2024-10-28T15:04:15-07:00,True
File,GL7076_-_Intervial_y_SSCC_-_Compliance_Preci.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\GL7076_-_Intervial_y_SSCC_-_Compliance_Preci.pdf,,,,817696,2024-10-16T11:26:19-07:00,True
File,Pedido Abierto Base Firma_.msg,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\Pedido Abierto Base Firma_.msg,,,,264192,2024-10-28T11:54:13-07:00,True
File,RE_ Copia de Modelo provisión_xlsx.msg,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\RE_ Copia de Modelo provisión_xlsx.msg,,,,998912,2024-09-26T11:35:22-07:00,True
File,RE_ Nuevo contrato  Base firma año 2025_SOLICITUD DE REGISTRO DE CONTRATO EN SAP.msg,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Basefirma\RE_ Nuevo contrato  Base firma año 2025_SOLICITUD DE REGISTRO DE CONTRATO EN SAP.msg,,,,827392,2025-08-04T08:25:26-07:00,True
File,Contrato de Asesoría Tributaria en Precios de Transferencia para el año 2025.msg,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Precios de Tranferencia 10-07-2025\Contrato de Asesoría Tributaria en Precios de Transferencia para el año 2025.msg,,,,1137152,2025-07-11T06:42:54-07:00,True
File,Intervial_BaseFirma_-_Compliance_Precios_de_T (1).pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Contrato Precios de Tranferencia 10-07-2025\Intervial_BaseFirma_-_Compliance_Precios_de_T (1).pdf,,,,982790,2025-07-10T15:54:00-07:00,True
File,FACT 234 RUTA DEL MAULE SOCIEDAD CONCESIONARIA.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\NC 201 RUTA DEL MAULE SOC. ANULA F234\FACT 234 RUTA DEL MAULE SOCIEDAD CONCESIONARIA.pdf,,,,219177,2025-01-22T04:03:00-08:00,True
File,NC 201 RUTA DEL MAULE SOC. ANULA F234.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\NC 201 RUTA DEL MAULE SOC. ANULA F234\NC 201 RUTA DEL MAULE SOC. ANULA F234.pdf,,,,171216,2025-01-27T04:22:01-08:00,True
File,FACT 166 INTERVIAL CHILE.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Nulas\FACT 166 INTERVIAL CHILE.pdf,,,,219899,2024-08-14T12:03:00-07:00,True
File,FACT 167 ISA INVERSIONES.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Nulas\FACT 167 ISA INVERSIONES.pdf,,,,219948,2024-08-14T12:03:00-07:00,True
File,FACT 168 RUTA ARAUCANIA.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Nulas\FACT 168 RUTA ARAUCANIA.pdf,,,,219922,2024-08-14T12:03:00-07:00,True
File,FACT 169 RUTA DE LOS RIOS.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Nulas\FACT 169 RUTA DE LOS RIOS.pdf,,,,219876,2024-08-14T12:03:00-07:00,True
File,FACT 170 RUTA DEL BOSQUE.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Nulas\FACT 170 RUTA DEL BOSQUE.pdf,,,,219914,2024-08-14T12:03:00-07:00,True
File,FACT 171 RUTA DEL LOOA.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Nulas\FACT 171 RUTA DEL LOOA.pdf,,,,219902,2024-08-14T12:03:00-07:00,True
File,FACT 172 RUTA DEL MAIPO.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Nulas\FACT 172 RUTA DEL MAIPO.pdf,,,,219875,2024-08-14T12:03:00-07:00,True
File,FACT 173 RUTA DEL MAULE.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Nulas\FACT 173 RUTA DEL MAULE.pdf,,,,219929,2024-08-14T12:03:00-07:00,True
File,FACT 174 ISA INVERSIONES CHILE VIAS.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Nulas\FACT 174 ISA INVERSIONES CHILE VIAS.pdf,,,,219842,2024-08-14T12:03:00-07:00,True
File,EM.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Solped creadas\EM.pdf,,,,190905,2024-11-05T13:14:00-08:00,True
File,OE 4510016829.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Solped creadas\OE 4510016829.pdf,,,,52780,2024-11-05T13:14:00-08:00,True
File,RE_ Creación de Contrato es SAP  BaseFirma_ Registro de PA - MAIPO.msg,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Solped creadas\RE_ Creación de Contrato es SAP  BaseFirma_ Registro de PA - MAIPO.msg,,,,1063936,2024-10-25T10:13:48-07:00,True
File,EM.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Solped creadas\Maipo\EM.pdf,,,,190905,2024-11-05T13:14:00-08:00,True
File,OE 4510016829.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Solped creadas\Maipo\OE 4510016829.pdf,,,,52780,2024-11-05T13:14:00-08:00,True
File,RE_ Creación de Contrato es SAP  BaseFirma_ Registro de PA - MAIPO.msg,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\BaseFirma\Solped creadas\Maipo\RE_ Creación de Contrato es SAP  BaseFirma_ Registro de PA - MAIPO.msg,,,,1063936,2024-10-25T10:13:48-07:00,True
File,Auditores CCL  2025 Solped.xlsx,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\CCL AUDITORES\Auditores CCL  2025 Solped.xlsx,,,,560454,2025-09-22T14:39:20-07:00,True
File,Contrato CCL 14-08-25 (Firmado).pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\CCL AUDITORES\Contrato CCL 14-08-25 (Firmado).pdf,,,,2554921,2025-08-18T13:14:00-07:00,True
File,RE_ Contrato asesores tributarios CCL (agosto 2025 - junio 2026).msg,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\CCL AUDITORES\RE_ Contrato asesores tributarios CCL (agosto 2025 - junio 2026).msg,,,,2782208,2025-08-18T15:40:23-07:00,True
File,OE 4510026409 Rloa.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\CCL AUDITORES\OE\OE 4510026409 Rloa.pdf,,,,828326,2025-09-08T12:04:52-07:00,True
File,OE 4510026436 Arau.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\CCL AUDITORES\OE\OE 4510026436 Arau.pdf,,,,91270,2025-09-08T12:36:41-07:00,True
File,OE 4510026439 RÏOS.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\CCL AUDITORES\OE\OE 4510026439 RÏOS.pdf,,,,92459,2025-09-08T12:42:29-07:00,True
File,OE 4510026506 Inte.PDF,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\CCL AUDITORES\OE\OE 4510026506 Inte.PDF,,,,834215,2025-09-08T12:04:20-07:00,True
File,OE 4510026509 Orb.PDF,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\CCL AUDITORES\OE\OE 4510026509 Orb.PDF,,,,735543,2025-09-08T12:05:14-07:00,True
File,OE 4510026541 MAIPO.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\CCL AUDITORES\OE\OE 4510026541 MAIPO.pdf,,,,90671,2025-09-08T12:54:08-07:00,True
File,1716235471595_GL6863_Intervial_KPMG- Contrato Asesoría Tributaria Permanente (Estratégico y Legal) Grupo ISA - vf.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\Contratos\1716235471595_GL6863_Intervial_KPMG- Contrato Asesoría Tributaria Permanente (Estratégico y Legal) Grupo ISA - vf.pdf,,,,474264,2024-06-12T12:47:27-07:00,True
File,GL6877 - IntervialyKPMG - Tratamiento Prepago SII - USD70000 28dic23 vf (firmado).pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\Contratos\GL6877 - IntervialyKPMG - Tratamiento Prepago SII - USD70000 28dic23 vf (firmado).pdf,,,,712214,2024-06-04T16:03:00-07:00,True
File,Basefirma Formulario C1 Firmado (Honorarios).pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\Contratos\Basefirma\Basefirma Formulario C1 Firmado (Honorarios).pdf,,,,619776,2024-08-14T11:55:00-07:00,True
File,RV_ Adjudicación Precios Transferencia Base Firma.msg,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\Contratos\Basefirma\RV_ Adjudicación Precios Transferencia Base Firma.msg,,,,2175488,2024-08-14T12:13:33-07:00,True
File,RV_ Factura BaseFirma - ISA.msg,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\Contratos\Basefirma\RV_ Factura BaseFirma - ISA.msg,,,,2191360,2024-08-27T08:46:22-07:00,True
File,Addendum contrato Intervial-Iron Mountain.docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\Contratos\Contrato Ironmountain\Addendum contrato Intervial-Iron Mountain.docx,,,,14881,2023-09-04T09:34:02-07:00,True
File,GL06116_Contrato_Intervial_-_Iron_Mountain_F-2491 (2).pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\Contratos\Contrato Ironmountain\GL06116_Contrato_Intervial_-_Iron_Mountain_F-2491 (2).pdf,,,,1835553,2023-09-04T13:13:07-07:00,True
File,MYB-#402510-v1-Protocolización_Extractos_Fusión_Iron_Mountain_Chile_S_A__y_Storbox_S_A_ OK.PDF,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\Contratos\Contrato Ironmountain\MYB-#402510-v1-Protocolización_Extractos_Fusión_Iron_Mountain_Chile_S_A__y_Storbox_S_A_ OK.PDF,,,,658642,2023-09-04T13:14:12-07:00,True
File,Adendum 2 Complete_with_Docusign_GL7048_-_Intervial_IZ.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\Contratos\Izquierdo y Fernandez\Adendum 2 Complete_with_Docusign_GL7048_-_Intervial_IZ.pdf,,,,340930,2024-08-22T14:31:00-07:00,True
File,Adendum contrato_GL6805_-_Intervial_IZFE abril 2024.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\Contratos\Izquierdo y Fernandez\Adendum contrato_GL6805_-_Intervial_IZFE abril 2024.pdf,,,,442896,2024-04-19T11:30:00-07:00,True
File,GL05227_-_Contrato_-_IZFE_-_Intervial_(JAJ)_v2.docx.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\Contratos\Izquierdo y Fernandez\GL05227_-_Contrato_-_IZFE_-_Intervial_(JAJ)_v2.docx.pdf,,,,1274486,2024-02-07T14:00:00-08:00,True
File,GL6805 - Intervial_IzuierdoFernández - ADDN1 Contrato Asesoría Profesional - v1 revJPA+ESM.docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\Contratos\Izquierdo y Fernandez\GL6805 - Intervial_IzuierdoFernández - ADDN1 Contrato Asesoría Profesional - v1 revJPA+ESM.docx,,,,62476,2024-04-18T15:29:00-07:00,True
File,RE_ GL06863 KPMG Auditores Consultores Ltda.msg,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\Contratos\Vigencia de contratos\KPMG vcto mayo 2025\RE_ GL06863 KPMG Auditores Consultores Ltda.msg,,,,420352,2024-11-11T02:46:52-08:00,True
File,F 184796 KPMG INCO EMISIÓN 23052025.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\DCTOS ENVIADO A CENTRO DE SERVICIOS TRAWUM\INCO\F 184796 KPMG INCO EMISIÓN 23052025.pdf,,,,138246,2025-05-26T07:39:00-07:00,True
File,RV_ Factura Exenta Electronica Folio 184796 de KPMG AUDITORES CONSULTORES   LIMITADA.msg,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\DCTOS ENVIADO A CENTRO DE SERVICIOS TRAWUM\INCO\RV_ Factura Exenta Electronica Folio 184796 de KPMG AUDITORES CONSULTORES   LIMITADA.msg,,,,333824,2025-05-26T08:34:23-07:00,True
File,F 182803 KPMG ISAV EMIS 18032025.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\DCTOS ENVIADO A CENTRO DE SERVICIOS TRAWUM\ISAV\F 182803 KPMG ISAV EMIS 18032025.pdf,,,,138248,2025-03-18T07:51:00-07:00,True
File,F 184797 KPMG ISAV EMIS 23052025.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\DCTOS ENVIADO A CENTRO DE SERVICIOS TRAWUM\ISAV\F 184797 KPMG ISAV EMIS 23052025.pdf,,,,138264,2025-05-26T07:39:00-07:00,True
File,RV_ Factura Exenta Electronica Folio 184797 de KPMG AUDITORES CONSULTORES   LIMITADA.msg,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\DCTOS ENVIADO A CENTRO DE SERVICIOS TRAWUM\ISAV\RV_ Factura Exenta Electronica Folio 184797 de KPMG AUDITORES CONSULTORES   LIMITADA.msg,,,,336384,2025-05-26T08:12:42-07:00,True
File,Auditores Deloite 2025 Solped.xlsx,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\Deloitte\Auditores Deloite 2025 Solped.xlsx,,,,752429,2025-09-29T14:37:42-07:00,True
File,dev_rfc.log,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\Deloitte\dev_rfc.log,,,,708,2025-07-23T09:18:15-07:00,True
File,RE_ Deloitte.msg,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\Deloitte\RE_ Deloitte.msg,,,,733184,2025-07-23T09:12:12-07:00,True
File,"F_162461 DELOITTE ISAV CUOTA 1 DE 4 UF 65,25 SEP.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\Deloitte\09\F_162461 DELOITTE ISAV CUOTA 1 DE 4 UF 65,25 SEP.pdf",,,,51519,2025-09-29T11:21:13-07:00,True
File,"F_162462 DELOITTE INVI CUOTA 1 DE 4 26,50 SEP.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\Deloitte\09\F_162462 DELOITTE INVI CUOTA 1 DE 4 26,50 SEP.pdf",,,,51525,2025-09-29T11:21:16-07:00,True
File,"F_162463 DELOITTE INCO CUOTA 1 DE 4 64,50 SEP.pdf","\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\Deloitte\09\F_162463 DELOITTE INCO CUOTA 1 DE 4 64,50 SEP.pdf",,,,51553,2025-09-29T11:21:18-07:00,True
File,RE_ Consulta por facturas Deloitte.msg,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\Deloitte\09\RE_ Consulta por facturas Deloitte.msg,,,,532992,2025-09-29T12:05:25-07:00,True
File,ANEXO 2 - PROTOCOLO_RELACIONAMIENTO_VF.docx.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\Deloitte\Contrato\ANEXO 2 - PROTOCOLO_RELACIONAMIENTO_VF.docx.pdf,,,,237890,2025-07-24T08:35:00-07:00,True
File,ANEXO 3-LISTA DE PRECIOS_CH_VÍAS.xlsx.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\Deloitte\Contrato\ANEXO 3-LISTA DE PRECIOS_CH_VÍAS.xlsx.pdf,,,,119284,2025-07-24T08:35:00-07:00,True
File,ANEXO 4 - ACUERDO DE CONFIDENCIALIDAD_VIAS CHILE.docx.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\Deloitte\Contrato\ANEXO 4 - ACUERDO DE CONFIDENCIALIDAD_VIAS CHILE.docx.pdf,,,,287775,2025-07-24T08:35:00-07:00,True
File,ANEXO 5 -MIC - Ley 20.393 - Compliance.docx.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\Deloitte\Contrato\ANEXO 5 -MIC - Ley 20.393 - Compliance.docx.pdf,,,,2907470,2025-07-24T08:35:00-07:00,True
File,CS-129_ISA VÍAS-DELOITTE_VF.docx.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\Deloitte\Contrato\CS-129_ISA VÍAS-DELOITTE_VF.docx.pdf,,,,561583,2025-07-24T08:35:00-07:00,True
File,RV_ Completado_CS-129_ISA VÍAS-DELOITTE.msg,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\Deloitte\Contrato\RV_ Completado_CS-129_ISA VÍAS-DELOITTE.msg,,,,5223424,2025-07-24T12:03:05-07:00,True
File,Summary.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\Deloitte\Contrato\Summary.pdf,,,,236371,2025-07-24T08:35:00-07:00,True
File,RV_ Completado_CS-129_ISA VÍAS-DELOITTE.msg,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\Deloitte\Nro. contrato para Solped\RV_ Completado_CS-129_ISA VÍAS-DELOITTE.msg,,,,1164800,2025-07-30T04:53:30-07:00,True
File,Control EM Asesorias Auditoras.xlsx,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\Entrada mercaderia y OE-OC\Control EM Asesorias Auditoras.xlsx,,,,396842,2024-07-30T15:04:31-07:00,True
File,Distribución pagos concesiones EY.xlsx,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\Entrada mercaderia y OE-OC\Distribución pagos concesiones EY.xlsx,,,,10978,2024-07-24T13:55:26-07:00,True
File,entrada de mercaderia.xlsx,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\Entrada mercaderia y OE-OC\entrada de mercaderia.xlsx,,,,1790445,2024-07-04T15:04:19-07:00,True
File,IYF MAIPO 22-02-024EXPORT.xlsx,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\Entrada mercaderia y OE-OC\IYF MAIPO 22-02-024EXPORT.xlsx,,,,396658,2024-07-25T15:53:36-07:00,True
File,OC 4520001665 FUNDACIÓN ACCIÓN.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\Entrada mercaderia y OE-OC\OC 4520001665 FUNDACIÓN ACCIÓN.pdf,,,,66650,2024-03-07T11:47:00-08:00,True
File,OE 4510009001 - KPMG - RDA.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\Entrada mercaderia y OE-OC\OE 4510009001 - KPMG - RDA.pdf,,,,73032,2024-03-22T11:16:00-07:00,True
File,OE 4510009004 - KPMG - RDR.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\Entrada mercaderia y OE-OC\OE 4510009004 - KPMG - RDR.pdf,,,,72705,2024-03-22T11:16:00-07:00,True
File,OE 4510011241 - 96756680 IRON MOUNTAIN CHILE S.A. - SOLPED 1010009830.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\Entrada mercaderia y OE-OC\OE 4510011241 - 96756680 IRON MOUNTAIN CHILE S.A. - SOLPED 1010009830.pdf,,,,269236,2024-03-05T11:51:00-08:00,True
File,OE 4510011324 - 77802430 EY SERVICIOS PROFESIONALES DE AUDIT - SOLPED 1010009867.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\Entrada mercaderia y OE-OC\OE 4510011324 - 77802430 EY SERVICIOS PROFESIONALES DE AUDIT - SOLPED 1010009867.pdf,,,,259880,2024-03-12T14:25:00-07:00,True
File,Distribución pagos concesiones EY cuota sep.xlsx,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\EY Auditoria anual\Distribución pagos concesiones EY cuota sep.xlsx,,,,293921,2024-12-19T17:14:26-08:00,True
File,Distribución pagos concesiones EY seguimiento.xlsx,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\EY Auditoria anual\Distribución pagos concesiones EY seguimiento.xlsx,,,,206277,2025-01-03T07:43:11-08:00,True
File,F_81368 INTE SERV ADIC CONTAB 17022025 PDTE DE PAGO.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\Solped y EM\EY Auditoria anual\2025\F_81368 INTE SERV ADIC CONTAB 17022025 PDTE DE PAGO.pdf,,,,26054,2025-02-21T06:23:19-08:00,True
