Type,Name,Path,ItemCountImmediate,ItemCountTotal,FolderSizeBytes,FileSizeBytes,LastWriteTime,UserHasAccess
File,Carta de Representación - Intervial (Interoffice).pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2022\Cartas de Representacion dic 22\Para ISA\Interoffice - son para ISA\Carta de Representación - Intervial (Interoffice).pdf,,,,347187,2023-02-24T08:06:32-08:00,True
File,Carta de Representación - ISA Inversiones Chile SpA (Interoffice).pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2022\Cartas de Representacion dic 22\Para ISA\Interoffice - son para ISA\Carta de Representación - ISA Inversiones Chile SpA (Interoffice).pdf,,,,325862,2023-02-24T08:06:02-08:00,True
File,Carta de Representación - ISA Inversiones Costera (Interoffice).pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2022\Cartas de Representacion dic 22\Para ISA\Interoffice - son para ISA\Carta de Representación - ISA Inversiones Costera (Interoffice).pdf,,,,269880,2023-02-24T08:05:33-08:00,True
File,Carta de Representación - R. del Loa (Interoffice).pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2022\Cartas de Representacion dic 22\Para ISA\Interoffice - son para ISA\Carta de Representación - R. del Loa (Interoffice).pdf,,,,356267,2023-02-24T07:57:30-08:00,True
File,Carta de Representación - R. del Maipo (Interoffice).pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2022\Cartas de Representacion dic 22\Para ISA\Interoffice - son para ISA\Carta de Representación - R. del Maipo (Interoffice).pdf,,,,356787,2023-02-24T07:57:00-08:00,True
File,Carta de Representación - Ruta de La Araucanía (Interoffice).pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2022\Cartas de Representacion dic 22\Para ISA\Interoffice - son para ISA\Carta de Representación - Ruta de La Araucanía (Interoffice).pdf,,,,357911,2023-02-24T07:56:31-08:00,True
File,Carta de Representación - Ruta de Los Ríos (Interoffice).pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2022\Cartas de Representacion dic 22\Para ISA\Interoffice - son para ISA\Carta de Representación - Ruta de Los Ríos (Interoffice).pdf,,,,356648,2023-02-24T07:56:03-08:00,True
File,Carta de Representación - Ruta del Bosque (Interoffice).pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2022\Cartas de Representacion dic 22\Para ISA\Interoffice - son para ISA\Carta de Representación - Ruta del Bosque (Interoffice).pdf,,,,356484,2023-02-24T07:55:32-08:00,True
File,2023 Presentación Comité de Auditoría - Intervial Chile (SC) - Cierre dic2023.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\2023 Presentación Comité de Auditoría - Intervial Chile (SC) - Cierre dic2023.pdf,,,,2502709,2024-02-20T11:08:40-08:00,True
File,2023 Presentación Comité de Auditoría - Intervial S.A. (24.11).pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\2023 Presentación Comité de Auditoría - Intervial S.A. (24.11).pdf,,,,2919637,2023-11-21T06:51:29-08:00,True
File,A - Cartas de Abogados 02 01 24.docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\A - Cartas de Abogados 02 01 24.docx,,,,98355,2023-12-13T11:11:46-08:00,True
File,A - Cartas de Abogados 02 01 24.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\A - Cartas de Abogados 02 01 24.pdf,,,,689487,2023-12-13T11:20:41-08:00,True
File,Banco de Chile - ISAV.docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Banco de Chile - ISAV.docx,,,,67290,2024-01-30T12:11:42-08:00,True
File,Banco Santander - Confuturo S 23.01.23.docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Banco Santander - Confuturo S 23.01.23.docx,,,,67166,2024-01-23T13:16:26-08:00,True
File,Banco Santander - Confuturo S 23.01.23.docx.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Banco Santander - Confuturo S 23.01.23.docx.pdf,,,,264388,2024-01-23T13:57:15-08:00,True
File,Banco Santander - EuroAmerica S 23.01.23.docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Banco Santander - EuroAmerica S 23.01.23.docx,,,,66578,2024-01-23T13:16:26-08:00,True
File,Banco Santander - EuroAmerica S 23.01.23.docx.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Banco Santander - EuroAmerica S 23.01.23.docx.pdf,,,,264682,2024-01-23T13:58:28-08:00,True
File,Carta de Compromiso ISA Inversiones Chile Vias.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Carta de Compromiso ISA Inversiones Chile Vias.pdf,,,,197525,2024-02-23T03:48:24-08:00,True
File,Cartas Banco_2022_ISAV.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Cartas Banco_2022_ISAV.pdf,,,,412505,2024-01-31T06:10:52-08:00,True
File,Confirmación de independencia - CIS.docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Confirmación de independencia - CIS.docx,,,,18262,2024-01-22T05:42:26-08:00,True
File,Confirmación de independencia - CIS.docx.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Confirmación de independencia - CIS.docx.pdf,,,,145752,2024-01-22T07:04:29-08:00,True
File,Eventos subsecuentes dic 2023 - feb24.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Eventos subsecuentes dic 2023 - feb24.pdf,,,,245725,2024-02-20T10:32:04-08:00,True
File,Informe a la Administración Intervial Chile S.A. y Filiales 31.12.2023.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Informe a la Administración Intervial Chile S.A. y Filiales 31.12.2023.pdf,,,,111523,2024-04-04T12:44:47-07:00,True
File,Informe Procedimiento de Eventos Subsecuentes_Sociedades_Concesionaria 19.02.24.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Informe Procedimiento de Eventos Subsecuentes_Sociedades_Concesionaria 19.02.24.pdf,,,,245725,2024-02-19T15:08:22-08:00,True
File,Memo de Requerimiento al 31.05.2023.xlsx,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Memo de Requerimiento al 31.05.2023.xlsx,,,,20807,2023-06-08T17:53:26-07:00,True
File,Procesos y Encargados 2023.xlsx,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Procesos y Encargados 2023.xlsx,,,,11698,2023-06-27T13:40:50-07:00,True
File,Carta de Representación R. del LOA 30.06.docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Carta de representación junio 2023 Maip-Loa\Carta de Representación R. del LOA 30.06.docx,,,,68302,2023-08-16T15:46:08-07:00,True
File,Carta de Representación R. del Loa 30.06.docx.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Carta de representación junio 2023 Maip-Loa\Carta de Representación R. del Loa 30.06.docx.pdf,,,,613401,2023-08-17T15:09:57-07:00,True
File,Carta de Representación R. del Maipo 30.06.docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Carta de representación junio 2023 Maip-Loa\Carta de Representación R. del Maipo 30.06.docx,,,,68141,2023-08-16T15:45:24-07:00,True
File,Carta de Representación R. del Maipo 30.06.docx.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Carta de representación junio 2023 Maip-Loa\Carta de Representación R. del Maipo 30.06.docx.pdf,,,,366037,2023-08-28T06:28:09-07:00,True
File,Carta de Representación - Ruta de la Araucanía S.A..docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Carta Representación Dic 23\Carta de Representación - Ruta de la Araucanía S.A..docx,,,,224469,2024-02-21T05:48:36-08:00,True
File,Carta de Representación - Ruta de la Araucanía S.A..pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Carta Representación Dic 23\Carta de Representación - Ruta de la Araucanía S.A..pdf,,,,620158,2024-02-21T08:53:18-08:00,True
File,Carta de Representación - Ruta de los Rios S.A..docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Carta Representación Dic 23\Carta de Representación - Ruta de los Rios S.A..docx,,,,237668,2024-02-21T05:47:45-08:00,True
File,Carta de Representación - Ruta de los Rios S.A..pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Carta Representación Dic 23\Carta de Representación - Ruta de los Rios S.A..pdf,,,,633056,2024-02-21T08:52:26-08:00,True
File,Carta de Representación - Ruta del Bosque S.A..docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Carta Representación Dic 23\Carta de Representación - Ruta del Bosque S.A..docx,,,,60819,2024-02-21T07:48:08-08:00,True
File,Carta de Representación - Ruta del Bosque S.A..pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Carta Representación Dic 23\Carta de Representación - Ruta del Bosque S.A..pdf,,,,384915,2024-02-21T08:51:33-08:00,True
File,Carta de Representación - Ruta del Loa S.A..docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Carta Representación Dic 23\Carta de Representación - Ruta del Loa S.A..docx,,,,60535,2024-02-21T05:51:40-08:00,True
File,Carta de Representación - Ruta del Loa S.A..pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Carta Representación Dic 23\Carta de Representación - Ruta del Loa S.A..pdf,,,,385905,2024-02-21T08:49:21-08:00,True
File,Carta de Representación - Ruta del Maipo S.A..docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Carta Representación Dic 23\Carta de Representación - Ruta del Maipo S.A..docx,,,,226828,2024-02-21T05:49:45-08:00,True
File,Carta de Representación - Ruta del Maipo S.A..pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Carta Representación Dic 23\Carta de Representación - Ruta del Maipo S.A..pdf,,,,509793,2024-02-21T16:38:07-08:00,True
File,Carta de Representación - Ruta del Maule S.A..pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Carta Representación Dic 23\Carta de Representación - Ruta del Maule S.A..pdf,,,,380753,2024-02-21T08:48:34-08:00,True
File,Carta de Representación - Ruta del Maule.docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Carta Representación Dic 23\Carta de Representación - Ruta del Maule.docx,,,,59296,2024-02-21T07:49:43-08:00,True
File,Carta de Representación - Araucanía (Interoffice).docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Carta Representación Dic 23\Carta de repsentación Interoffice - Ecopetrol\Carta de Representación - Araucanía (Interoffice).docx,,,,219123,2024-03-20T12:22:09-07:00,True
File,Carta de Representación - Araucanía (Interoffice).pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Carta Representación Dic 23\Carta de repsentación Interoffice - Ecopetrol\Carta de Representación - Araucanía (Interoffice).pdf,,,,477628,2024-03-20T17:12:31-07:00,True
File,Carta de Representación - Intervial (Interoffice).docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Carta Representación Dic 23\Carta de repsentación Interoffice - Ecopetrol\Carta de Representación - Intervial (Interoffice).docx,,,,171064,2024-03-20T12:03:57-07:00,True
File,Carta de Representación - Intervial (Interoffice).pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Carta Representación Dic 23\Carta de repsentación Interoffice - Ecopetrol\Carta de Representación - Intervial (Interoffice).pdf,,,,441340,2024-03-20T17:12:56-07:00,True
File,Carta de Representación - Loa (Interoffice).docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Carta Representación Dic 23\Carta de repsentación Interoffice - Ecopetrol\Carta de Representación - Loa (Interoffice).docx,,,,205726,2024-03-20T12:23:19-07:00,True
File,Carta de Representación - Loa (Interoffice).pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Carta Representación Dic 23\Carta de repsentación Interoffice - Ecopetrol\Carta de Representación - Loa (Interoffice).pdf,,,,469614,2024-03-20T17:13:26-07:00,True
File,Carta de Representación - Maipo (Interoffice).docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Carta Representación Dic 23\Carta de repsentación Interoffice - Ecopetrol\Carta de Representación - Maipo (Interoffice).docx,,,,164669,2024-03-20T12:25:00-07:00,True
File,Carta de Representación - Maipo (Interoffice).pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Carta Representación Dic 23\Carta de repsentación Interoffice - Ecopetrol\Carta de Representación - Maipo (Interoffice).pdf,,,,442566,2024-03-21T05:35:02-07:00,True
File,Carta de Representación Interconexiones Viales SpA VF.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Carta Representación Dic 23\Intervial y Vehiculo\Carta de Representación Interconexiones Viales SpA VF.pdf,,,,391606,2024-03-06T10:19:32-08:00,True
File,Carta de Representación Interconexiones Viales SpA.docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Carta Representación Dic 23\Intervial y Vehiculo\Carta de Representación Interconexiones Viales SpA.docx,,,,65997,2024-03-06T06:38:00-08:00,True
File,Carta de representación Intervial Chile S.A. y filiales VF.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Carta Representación Dic 23\Intervial y Vehiculo\Carta de representación Intervial Chile S.A. y filiales VF.pdf,,,,666732,2024-03-06T10:18:03-08:00,True
File,Carta de representación Intervial Chile S.A. y filiales.docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Carta Representación Dic 23\Intervial y Vehiculo\Carta de representación Intervial Chile S.A. y filiales.docx,,,,288109,2024-03-06T06:46:37-08:00,True
File,Carta de Representación ISA Inversiones Chile Vías SpA VF.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Carta Representación Dic 23\Intervial y Vehiculo\Carta de Representación ISA Inversiones Chile Vías SpA VF.pdf,,,,388413,2024-03-06T10:18:48-08:00,True
File,Carta de Representación ISA Inversiones Chile Vías SpA.docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Carta Representación Dic 23\Intervial y Vehiculo\Carta de Representación ISA Inversiones Chile Vías SpA.docx,,,,65654,2024-03-06T07:21:08-08:00,True
File,Carta de representación ISA Inversiones Costera y filial VF.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Carta Representación Dic 23\Intervial y Vehiculo\Carta de representación ISA Inversiones Costera y filial VF.pdf,,,,469304,2024-03-06T10:22:49-08:00,True
File,Carta de representación ISA Inversiones Costera y filial.docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Carta Representación Dic 23\Intervial y Vehiculo\Carta de representación ISA Inversiones Costera y filial.docx,,,,74872,2024-03-06T06:47:43-08:00,True
File,Confirmación BCI -  INTERCONEXIONES VIALES.docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Confirmaciones Inversiones\Confirmación BCI -  INTERCONEXIONES VIALES.docx,,,,12641,2023-12-21T18:52:10-08:00,True
File,Confirmación BCI -  Ruta de la Araucania Sociedad Concesionaria S.A.docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Confirmaciones Inversiones\Confirmación BCI -  Ruta de la Araucania Sociedad Concesionaria S.A.docx,,,,12711,2023-12-21T18:52:10-08:00,True
File,Confirmación BCI -  Ruta del Maipo Sociedad Concesionaria S.A..docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Confirmaciones Inversiones\Confirmación BCI -  Ruta del Maipo Sociedad Concesionaria S.A..docx,,,,12878,2023-12-21T18:52:10-08:00,True
File,Confirmación Bco Estado -  INTERCONEXIONES VIALES.docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Confirmaciones Inversiones\Confirmación Bco Estado -  INTERCONEXIONES VIALES.docx,,,,12749,2023-12-21T18:52:10-08:00,True
File,Confirmación Bco Estado -  ISA INVERSIONES .docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Confirmaciones Inversiones\Confirmación Bco Estado -  ISA INVERSIONES .docx,,,,12964,2023-12-21T18:52:10-08:00,True
File,Confirmación Bco Estado -  Ruta de la Araucania Concesionaria S.A. .docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Confirmaciones Inversiones\Confirmación Bco Estado -  Ruta de la Araucania Concesionaria S.A. .docx,,,,12882,2023-12-21T18:52:10-08:00,True
File,Confirmación Bco Estado -  Ruta de los Rios Sociedad Concesionaria S.A.docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Confirmaciones Inversiones\Confirmación Bco Estado -  Ruta de los Rios Sociedad Concesionaria S.A.docx,,,,12934,2023-12-21T18:52:10-08:00,True
File,Confirmación Bco Estado -  Ruta del Bosque Sociedad Concesionaria S.A. .docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Confirmaciones Inversiones\Confirmación Bco Estado -  Ruta del Bosque Sociedad Concesionaria S.A. .docx,,,,12853,2023-12-21T18:52:10-08:00,True
File,Confirmación Bco Estado -  Ruta del Loa Sociedad Concesionaria S.A.docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Confirmaciones Inversiones\Confirmación Bco Estado -  Ruta del Loa Sociedad Concesionaria S.A.docx,,,,12874,2023-12-21T18:52:10-08:00,True
File,Confirmación Bco Estado -  Ruta del Maipo Sociedad Concesionaria S.A. .docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Confirmaciones Inversiones\Confirmación Bco Estado -  Ruta del Maipo Sociedad Concesionaria S.A. .docx,,,,12802,2023-12-21T18:52:10-08:00,True
File,Confirmación Bco Estado -  Ruta del Maule Sociedad Concesionaria S.A..docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Confirmaciones Inversiones\Confirmación Bco Estado -  Ruta del Maule Sociedad Concesionaria S.A..docx,,,,12886,2023-12-21T18:52:10-08:00,True
File,Confirmación Bco Itaú -  Ruta de la Araucania Sociedad Concesionaria S.A. .docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Confirmaciones Inversiones\Confirmación Bco Itaú -  Ruta de la Araucania Sociedad Concesionaria S.A. .docx,,,,12785,2023-12-21T18:52:10-08:00,True
File,Confirmación Bco Itaú Corbanca -  Ruta del Maipo Sociedad Concesionaria S.A. .docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Confirmaciones Inversiones\Confirmación Bco Itaú Corbanca -  Ruta del Maipo Sociedad Concesionaria S.A. .docx,,,,12612,2023-12-21T18:52:10-08:00,True
File,Confirmación Bco Itaú Corbanca - INTERCONEXIONES VIALES.docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Confirmaciones Inversiones\Confirmación Bco Itaú Corbanca - INTERCONEXIONES VIALES.docx,,,,12702,2023-12-21T18:52:10-08:00,True
File,Confirmación Bco Santander -  Ruta del Loa Sociedad Concesionaria S.A.docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Confirmaciones Inversiones\Confirmación Bco Santander -  Ruta del Loa Sociedad Concesionaria S.A.docx,,,,12836,2023-12-21T18:52:10-08:00,True
File,Confirmación Bco Scotiabank -  Ruta de la Araucania Sociedad Concesionaria S.A. .docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Confirmaciones Inversiones\Confirmación Bco Scotiabank -  Ruta de la Araucania Sociedad Concesionaria S.A. .docx,,,,12732,2023-12-21T18:52:10-08:00,True
File,Confirmación Bco Scotiabank -  Ruta de los Rios Sociedad Concesionaria S.A. .docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Confirmaciones Inversiones\Confirmación Bco Scotiabank -  Ruta de los Rios Sociedad Concesionaria S.A. .docx,,,,13085,2023-12-21T18:52:11-08:00,True
File,Confirmación Bco Scotiabank -  Ruta del Maipo Sociedad Concesionaria S.A. .docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Confirmaciones Inversiones\Confirmación Bco Scotiabank -  Ruta del Maipo Sociedad Concesionaria S.A. .docx,,,,12646,2023-12-21T18:52:11-08:00,True
File,Confirmación Inversiones dic23.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\Confirmaciones Inversiones\Confirmación Inversiones dic23.pdf,,,,872461,2023-12-21T19:01:33-08:00,True
File,2023 12 INCO EEFF CONSOLIDADO v1.doc,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\EEFF\2023 12 INCO EEFF CONSOLIDADO v1.doc,,,,1046528,2024-02-21T17:46:43-08:00,True
File,2023 12 INCO EEFF CONSOLIDADO v2.docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\EEFF\2023 12 INCO EEFF CONSOLIDADO v2.docx,,,,661238,2024-02-23T10:05:40-08:00,True
File,2023_12_EEFF ARAUCANIA vf.doc,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\EEFF\2023_12_EEFF ARAUCANIA vf.doc,,,,2551808,2024-02-21T11:29:36-08:00,True
File,2023_12_EEFF INVI VF.doc,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\EEFF\2023_12_EEFF INVI VF.doc,,,,388608,2024-02-22T13:36:00-08:00,True
File,2023_12_EEFF INVI VF.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\EEFF\2023_12_EEFF INVI VF.pdf,,,,484523,2024-02-22T15:14:14-08:00,True
File,2023_12_EEFF RIOS vf.doc,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\EEFF\2023_12_EEFF RIOS vf.doc,,,,1947136,2024-02-21T13:24:38-08:00,True
File,2023_12_EEFF RIOS vf2.doc,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\EEFF\2023_12_EEFF RIOS vf2.doc,,,,1948160,2024-02-21T13:28:06-08:00,True
File,EEFF ISA INVERSIONES CHILE VIAS_2023_12.doc,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\EEFF\EEFF ISA INVERSIONES CHILE VIAS_2023_12.doc,,,,462848,2024-02-21T18:00:59-08:00,True
File,Confirmación Relacionada INCO-CABA 311223.pdf,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\EERR\Confirmación Relacionada INCO-CABA 311223.pdf,,,,302413,2024-01-29T10:06:59-08:00,True
File,Confirmación Relacionada INCO-CABA.docx,\\192.168.98.19\UnidadX\1CONTABILIDAD\INFORMACIÓN EMANUEL\AUDITORIAS\AUDITORIA 2023\EERR\Confirmación Relacionada INCO-CABA.docx,,,,20648,2024-01-29T08:15:45-08:00,True
